customer_id,name,phone,marketing_consent,event_type,status,date,product_name,amount
CUST-10950,이지준,010-9297-3555,N,예약,노쇼,2026-06-22,여드름 관리,0
CUST-10950,이지준,010-9297-3555,N,구매,결제 완료,2026-07-26,물광 주사,164000
CUST-10951,장서우,010-7741-4387,Y,예약,노쇼,2026-01-04,고주파 리프팅,0
CUST-10951,장서우,010-7741-4387,Y,구매,결제 완료,2026-01-20,보습 관리,80000
CUST-10951,장서우,010-7741-4387,Y,구매,결제 완료,2026-02-08,여드름 관리,94000
CUST-10951,장서우,010-7741-4387,Y,구매,결제 완료,2026-02-28,기본 피부 관리,117000
CUST-10951,장서우,010-7741-4387,Y,구매,결제 완료,2026-04-04,탄력 집중 관리,390000
CUST-10951,장서우,010-7741-4387,Y,구매,결제 완료,2026-04-25,여드름 관리,143000
CUST-10951,장서우,010-7741-4387,Y,구매,결제 완료,2026-05-27,탄력 집중 관리,432000
CUST-10951,장서우,010-7741-4387,Y,구매,결제 완료,2026-06-10,슈링크,249000
CUST-10951,장서우,010-7741-4387,Y,구매,결제 완료,2026-07-03,보습 관리,96000
CUST-10951,장서우,010-7741-4387,Y,구매,결제 완료,2026-07-26,보습 관리,99000
CUST-10951,장서우,010-7741-4387,Y,문자발송,성공,2026-08-05,T-VIP-01,0
CUST-10952,주윤준,010-3823-1874,N,구매,결제 완료,2025-12-13,고주파 리프팅,393000
CUST-10952,주윤준,010-3823-1874,N,구매,결제 완료,2026-01-02,고주파 리프팅,211000
CUST-10952,주윤준,010-3823-1874,N,구매,결제 완료,2026-01-27,고주파 리프팅,260000
CUST-10952,주윤준,010-3823-1874,N,구매,결제 완료,2026-02-21,고주파 리프팅,288000
CUST-10952,주윤준,010-3823-1874,N,예약,노쇼,2026-03-21,여드름 관리,0
CUST-10952,주윤준,010-3823-1874,N,구매,결제 완료,2026-04-01,고주파 리프팅,350000
CUST-10952,주윤준,010-3823-1874,N,구매,결제 완료,2026-04-30,여드름 관리,112000
CUST-10952,주윤준,010-3823-1874,N,구매,결제 완료,2026-05-17,탄력 집중 관리,368000
CUST-10952,주윤준,010-3823-1874,N,구매,결제 완료,2026-06-09,기본 피부 관리,114000
CUST-10952,주윤준,010-3823-1874,N,구매,결제 완료,2026-06-29,여드름 관리,81000
CUST-10952,주윤준,010-3823-1874,N,구매,결제 완료,2026-07-28,보습 관리,63000
CUST-10953,주예호,010-3565-2614,N,구매,결제 완료,2026-01-25,프리미엄 관리,473000
CUST-10953,주예호,010-3565-2614,N,구매,결제 완료,2026-02-17,탄력 집중 관리,382000
CUST-10953,주예호,010-3565-2614,N,구매,결제 완료,2026-02-28,물광 주사,179000
CUST-10953,주예호,010-3565-2614,N,구매,결제 완료,2026-03-20,물광 주사,141000
CUST-10953,주예호,010-3565-2614,N,구매,결제 완료,2026-04-13,프리미엄 관리,597000
CUST-10953,주예호,010-3565-2614,N,구매,결제 완료,2026-05-15,슈링크,331000
CUST-10953,주예호,010-3565-2614,N,구매,결제 완료,2026-06-14,탄력 집중 관리,397000
CUST-10953,주예호,010-3565-2614,N,구매,결제 완료,2026-07-02,보습 관리,91000
CUST-10953,주예호,010-3565-2614,N,구매,결제 완료,2026-08-01,여드름 관리,133000
CUST-10954,윤윤연,010-9815-4316,N,구매,결제 완료,2025-11-11,물광 주사,169000
CUST-10954,윤윤연,010-9815-4316,N,구매,결제 완료,2025-12-06,기본 피부 관리,114000
CUST-10954,윤윤연,010-9815-4316,N,구매,결제 완료,2026-01-04,탄력 집중 관리,314000
CUST-10954,윤윤연,010-9815-4316,N,구매,결제 완료,2026-02-13,여드름 관리,132000
CUST-10954,윤윤연,010-9815-4316,N,구매,결제 완료,2026-03-11,고주파 리프팅,396000
CUST-10954,윤윤연,010-9815-4316,N,구매,결제 완료,2026-04-03,물광 주사,162000
CUST-10954,윤윤연,010-9815-4316,N,구매,결제 완료,2026-04-18,보습 관리,96000
CUST-10954,윤윤연,010-9815-4316,N,구매,결제 완료,2026-05-10,슈링크,370000
CUST-10954,윤윤연,010-9815-4316,N,구매,결제 완료,2026-06-10,기본 피부 관리,90000
CUST-10954,윤윤연,010-9815-4316,N,구매,결제 완료,2026-07-04,기본 피부 관리,101000
CUST-10954,윤윤연,010-9815-4316,N,구매,결제 완료,2026-07-22,고주파 리프팅,308000
CUST-10955,윤다빈,010-7836-5429,Y,구매,결제 완료,2026-02-01,물광 주사,124000
CUST-10955,윤다빈,010-7836-5429,Y,구매,결제 완료,2026-02-25,프리미엄 관리,355000
CUST-10955,윤다빈,010-7836-5429,Y,구매,결제 완료,2026-03-25,여드름 관리,74000
CUST-10955,윤다빈,010-7836-5429,Y,구매,결제 완료,2026-04-01,고주파 리프팅,275000
CUST-10955,윤다빈,010-7836-5429,Y,예약,취소,2026-04-16,물광 주사,0
CUST-10955,윤다빈,010-7836-5429,Y,문자발송,성공,2026-04-29,T-VIP-01,0
CUST-10955,윤다빈,010-7836-5429,Y,구매,결제 완료,2026-05-16,기본 피부 관리,79000
CUST-10955,윤다빈,010-7836-5429,Y,구매,결제 완료,2026-06-22,프리미엄 관리,364000
CUST-10955,윤다빈,010-7836-5429,Y,구매,결제 완료,2026-07-13,보습 관리,84000
CUST-10955,윤다빈,010-7836-5429,Y,구매,결제 완료,2026-07-27,슈링크,286000
CUST-10956,황현아,010-6638-1705,N,구매,결제 완료,2026-01-01,물광 주사,144000
CUST-10956,황현아,010-6638-1705,N,구매,결제 완료,2026-01-24,탄력 집중 관리,429000
CUST-10956,황현아,010-6638-1705,N,구매,결제 완료,2026-03-01,여드름 관리,134000
CUST-10956,황현아,010-6638-1705,N,구매,결제 완료,2026-03-22,기본 피부 관리,69000
CUST-10956,황현아,010-6638-1705,N,구매,결제 완료,2026-04-13,고주파 리프팅,315000
CUST-10956,황현아,010-6638-1705,N,구매,결제 완료,2026-05-13,기본 피부 관리,63000
CUST-10956,황현아,010-6638-1705,N,구매,결제 완료,2026-05-20,고주파 리프팅,302000
CUST-10956,황현아,010-6638-1705,N,구매,결제 완료,2026-06-17,슈링크,318000
CUST-10956,황현아,010-6638-1705,N,구매,결제 완료,2026-07-11,기본 피부 관리,78000
CUST-10956,황현아,010-6638-1705,N,구매,결제 완료,2026-07-26,프리미엄 관리,358000
CUST-10957,하예담,010-1798-3225,N,구매,결제 완료,2026-01-01,물광 주사,106000
CUST-10957,하예담,010-1798-3225,N,구매,결제 완료,2026-01-25,보습 관리,57000
CUST-10957,하예담,010-1798-3225,N,예약,노쇼,2026-02-22,탄력 집중 관리,0
CUST-10957,하예담,010-1798-3225,N,구매,결제 완료,2026-03-11,물광 주사,142000
CUST-10957,하예담,010-1798-3225,N,구매,결제 완료,2026-04-04,보습 관리,103000
CUST-10957,하예담,010-1798-3225,N,구매,결제 완료,2026-04-23,기본 피부 관리,108000
CUST-10957,하예담,010-1798-3225,N,구매,결제 완료,2026-05-15,슈링크,270000
CUST-10957,하예담,010-1798-3225,N,구매,결제 완료,2026-06-17,보습 관리,73000
CUST-10957,하예담,010-1798-3225,N,예약,취소,2026-07-07,고주파 리프팅,0
CUST-10957,하예담,010-1798-3225,N,구매,결제 완료,2026-07-26,프리미엄 관리,497000
CUST-10958,성유희,010-6410-2225,N,구매,결제 완료,2026-01-31,고주파 리프팅,403000
CUST-10958,성유희,010-6410-2225,N,구매,결제 완료,2026-02-21,슈링크,273000
CUST-10958,성유희,010-6410-2225,N,구매,결제 완료,2026-03-23,기본 피부 관리,85000
CUST-10958,성유희,010-6410-2225,N,구매,결제 완료,2026-04-25,탄력 집중 관리,366000
CUST-10958,성유희,010-6410-2225,N,구매,결제 완료,2026-05-22,고주파 리프팅,189000
CUST-10958,성유희,010-6410-2225,N,구매,결제 완료,2026-06-08,탄력 집중 관리,401000
CUST-10958,성유희,010-6410-2225,N,구매,결제 완료,2026-06-30,탄력 집중 관리,248000
CUST-10958,성유희,010-6410-2225,N,예약,노쇼,2026-07-22,프리미엄 관리,0
CUST-10959,노서영,010-3643-2095,N,구매,결제 완료,2026-04-28,물광 주사,149000
CUST-10959,노서영,010-3643-2095,N,구매,결제 완료,2026-05-21,기본 피부 관리,75000
CUST-10959,노서영,010-3643-2095,N,구매,결제 완료,2026-06-22,기본 피부 관리,90000
CUST-10959,노서영,010-3643-2095,N,구매,결제 완료,2026-07-16,탄력 집중 관리,326000
CUST-10960,강유경,010-2203-2296,N,구매,결제 완료,2025-11-10,여드름 관리,70000
CUST-10960,강유경,010-2203-2296,N,구매,결제 완료,2025-12-07,탄력 집중 관리,448000
CUST-10960,강유경,010-2203-2296,N,구매,결제 완료,2025-12-27,물광 주사,153000
CUST-10960,강유경,010-2203-2296,N,구매,결제 완료,2026-01-30,슈링크,214000
CUST-10960,강유경,010-2203-2296,N,구매,결제 완료,2026-02-28,보습 관리,51000
CUST-10960,강유경,010-2203-2296,N,예약,취소,2026-03-24,물광 주사,0
CUST-10960,강유경,010-2203-2296,N,구매,결제 완료,2026-04-12,프리미엄 관리,527000
CUST-10960,강유경,010-2203-2296,N,예약,노쇼,2026-05-16,여드름 관리,0
CUST-10960,강유경,010-2203-2296,N,구매,결제 완료,2026-06-10,슈링크,291000
CUST-10960,강유경,010-2203-2296,N,구매,결제 완료,2026-07-09,프리미엄 관리,377000
CUST-10960,강유경,010-2203-2296,N,구매,결제 완료,2026-07-22,슈링크,240000
CUST-10961,배도호,010-6905-7212,N,구매,결제 완료,2026-04-01,슈링크,347000
CUST-10961,배도호,010-6905-7212,N,구매,결제 완료,2026-04-18,보습 관리,94000
CUST-10961,배도호,010-6905-7212,N,구매,결제 완료,2026-05-13,보습 관리,79000
CUST-10961,배도호,010-6905-7212,N,구매,결제 완료,2026-06-05,프리미엄 관리,589000
CUST-10961,배도호,010-6905-7212,N,구매,결제 완료,2026-06-29,물광 주사,99000
CUST-10961,배도호,010-6905-7212,N,구매,결제 완료,2026-07-26,여드름 관리,148000
CUST-10962,홍예우,010-2900-8273,N,구매,결제 완료,2026-03-24,슈링크,177000
CUST-10962,홍예우,010-2900-8273,N,구매,결제 완료,2026-04-16,슈링크,197000
CUST-10962,홍예우,010-2900-8273,N,구매,결제 완료,2026-05-10,슈링크,195000
CUST-10962,홍예우,010-2900-8273,N,구매,결제 완료,2026-06-04,물광 주사,142000
CUST-10962,홍예우,010-2900-8273,N,구매,결제 완료,2026-06-16,슈링크,162000
CUST-10962,홍예우,010-2900-8273,N,구매,결제 완료,2026-07-04,고주파 리프팅,247000
CUST-10962,홍예우,010-2900-8273,N,구매,결제 완료,2026-07-28,물광 주사,157000
CUST-10963,조가원,010-2430-8596,N,구매,결제 완료,2025-11-18,보습 관리,89000
CUST-10963,조가원,010-2430-8596,N,구매,결제 완료,2025-12-09,고주파 리프팅,235000
CUST-10963,조가원,010-2430-8596,N,구매,결제 완료,2025-12-31,프리미엄 관리,410000
CUST-10963,조가원,010-2430-8596,N,구매,결제 완료,2026-01-30,고주파 리프팅,183000
CUST-10963,조가원,010-2430-8596,N,구매,결제 완료,2026-02-21,기본 피부 관리,64000
CUST-10963,조가원,010-2430-8596,N,예약,취소,2026-03-16,고주파 리프팅,0
CUST-10963,조가원,010-2430-8596,N,구매,결제 완료,2026-04-10,고주파 리프팅,294000
CUST-10963,조가원,010-2430-8596,N,구매,결제 완료,2026-05-12,여드름 관리,94000
CUST-10963,조가원,010-2430-8596,N,구매,결제 완료,2026-06-09,고주파 리프팅,184000
CUST-10963,조가원,010-2430-8596,N,구매,결제 완료,2026-07-18,기본 피부 관리,111000
CUST-10964,성가빈,010-6951-8904,N,구매,결제 완료,2026-01-14,기본 피부 관리,60000
CUST-10964,성가빈,010-6951-8904,N,예약,취소,2026-02-13,기본 피부 관리,0
CUST-10964,성가빈,010-6951-8904,N,구매,결제 완료,2026-02-25,프리미엄 관리,309000
CUST-10964,성가빈,010-6951-8904,N,구매,결제 완료,2026-03-05,보습 관리,70000
CUST-10964,성가빈,010-6951-8904,N,구매,결제 완료,2026-03-22,탄력 집중 관리,417000
CUST-10964,성가빈,010-6951-8904,N,구매,결제 완료,2026-04-11,고주파 리프팅,253000
CUST-10964,성가빈,010-6951-8904,N,예약,취소,2026-05-01,고주파 리프팅,0
CUST-10964,성가빈,010-6951-8904,N,예약,노쇼,2026-05-12,탄력 집중 관리,0
CUST-10964,성가빈,010-6951-8904,N,구매,결제 완료,2026-06-07,보습 관리,101000
CUST-10964,성가빈,010-6951-8904,N,구매,결제 완료,2026-06-29,고주파 리프팅,329000
CUST-10964,성가빈,010-6951-8904,N,구매,결제 완료,2026-07-20,슈링크,162000
CUST-10965,우소연,010-7651-5323,N,구매,결제 완료,2026-02-27,보습 관리,51000
CUST-10965,우소연,010-7651-5323,N,구매,결제 완료,2026-04-01,여드름 관리,79000
CUST-10965,우소연,010-7651-5323,N,예약,노쇼,2026-04-08,고주파 리프팅,0
CUST-10965,우소연,010-7651-5323,N,구매,결제 완료,2026-04-29,물광 주사,123000
CUST-10965,우소연,010-7651-5323,N,구매,결제 완료,2026-05-21,프리미엄 관리,556000
CUST-10965,우소연,010-7651-5323,N,예약,노쇼,2026-06-05,프리미엄 관리,0
CUST-10965,우소연,010-7651-5323,N,구매,결제 완료,2026-06-20,보습 관리,69000
CUST-10965,우소연,010-7651-5323,N,구매,결제 완료,2026-07-08,탄력 집중 관리,426000
CUST-10965,우소연,010-7651-5323,N,구매,결제 완료,2026-07-29,고주파 리프팅,286000
CUST-10966,차다진,010-9623-9191,N,구매,결제 완료,2026-04-29,슈링크,222000
CUST-10966,차다진,010-9623-9191,N,예약,노쇼,2026-05-25,여드름 관리,0
CUST-10966,차다진,010-9623-9191,N,구매,결제 완료,2026-06-15,물광 주사,107000
CUST-10966,차다진,010-9623-9191,N,구매,결제 완료,2026-07-04,보습 관리,103000
CUST-10966,차다진,010-9623-9191,N,구매,결제 완료,2026-07-25,슈링크,188000
CUST-10967,전채희,010-9957-1558,N,구매,결제 완료,2026-01-10,기본 피부 관리,102000
CUST-10967,전채희,010-9957-1558,N,예약,노쇼,2026-02-01,기본 피부 관리,0
CUST-10967,전채희,010-9957-1558,N,구매,결제 완료,2026-02-13,탄력 집중 관리,253000
CUST-10967,전채희,010-9957-1558,N,구매,결제 완료,2026-03-14,프리미엄 관리,512000
CUST-10967,전채희,010-9957-1558,N,구매,결제 완료,2026-04-12,프리미엄 관리,592000
CUST-10967,전채희,010-9957-1558,N,구매,결제 완료,2026-05-08,물광 주사,109000
CUST-10967,전채희,010-9957-1558,N,구매,결제 완료,2026-06-02,탄력 집중 관리,247000
CUST-10967,전채희,010-9957-1558,N,구매,결제 완료,2026-06-22,물광 주사,164000
CUST-10967,전채희,010-9957-1558,N,구매,결제 완료,2026-07-28,보습 관리,92000
CUST-10968,홍예원,010-4723-5413,N,구매,결제 완료,2026-04-18,기본 피부 관리,67000
CUST-10968,홍예원,010-4723-5413,N,구매,결제 완료,2026-05-22,여드름 관리,144000
CUST-10968,홍예원,010-4723-5413,N,구매,결제 완료,2026-06-27,물광 주사,167000
CUST-10968,홍예원,010-4723-5413,N,구매,결제 완료,2026-07-26,물광 주사,123000
CUST-10969,안주빈,010-4155-1129,N,구매,결제 완료,2026-02-19,물광 주사,118000
CUST-10969,안주빈,010-4155-1129,N,구매,결제 완료,2026-03-07,탄력 집중 관리,415000
CUST-10969,안주빈,010-4155-1129,N,구매,결제 완료,2026-04-15,여드름 관리,100000
CUST-10969,안주빈,010-4155-1129,N,구매,결제 완료,2026-04-28,물광 주사,147000
CUST-10969,안주빈,010-4155-1129,N,구매,결제 완료,2026-05-17,탄력 집중 관리,438000
CUST-10969,안주빈,010-4155-1129,N,예약,노쇼,2026-06-07,슈링크,0
CUST-10969,안주빈,010-4155-1129,N,구매,결제 완료,2026-06-19,탄력 집중 관리,208000
CUST-10969,안주빈,010-4155-1129,N,구매,결제 완료,2026-07-18,보습 관리,75000
CUST-10970,안유서,010-9383-7006,N,구매,결제 완료,2026-03-18,물광 주사,127000
CUST-10970,안유서,010-9383-7006,N,구매,결제 완료,2026-04-09,보습 관리,54000
CUST-10970,안유서,010-9383-7006,N,구매,결제 완료,2026-05-08,탄력 집중 관리,414000
CUST-10970,안유서,010-9383-7006,N,예약,노쇼,2026-05-28,탄력 집중 관리,0
CUST-10970,안유서,010-9383-7006,N,구매,결제 완료,2026-06-09,기본 피부 관리,86000
CUST-10970,안유서,010-9383-7006,N,구매,결제 완료,2026-06-30,기본 피부 관리,85000
CUST-10970,안유서,010-9383-7006,N,구매,결제 완료,2026-07-21,고주파 리프팅,218000
CUST-10971,조수원,010-2806-6095,N,구매,결제 완료,2025-11-26,프리미엄 관리,599000
CUST-10971,조수원,010-2806-6095,N,구매,결제 완료,2025-12-05,프리미엄 관리,549000
CUST-10971,조수원,010-2806-6095,N,구매,결제 완료,2026-01-02,슈링크,186000
CUST-10971,조수원,010-2806-6095,N,구매,결제 완료,2026-02-01,프리미엄 관리,595000
CUST-10971,조수원,010-2806-6095,N,구매,결제 완료,2026-02-15,기본 피부 관리,91000
CUST-10971,조수원,010-2806-6095,N,구매,결제 완료,2026-03-12,탄력 집중 관리,212000
CUST-10971,조수원,010-2806-6095,N,구매,결제 완료,2026-03-30,고주파 리프팅,312000
CUST-10971,조수원,010-2806-6095,N,구매,결제 완료,2026-04-21,고주파 리프팅,242000
CUST-10971,조수원,010-2806-6095,N,구매,결제 완료,2026-05-15,탄력 집중 관리,212000
CUST-10971,조수원,010-2806-6095,N,구매,결제 완료,2026-06-13,슈링크,296000
CUST-10971,조수원,010-2806-6095,N,구매,결제 완료,2026-07-15,프리미엄 관리,555000
CUST-10972,권하연,010-4909-5914,Y,구매,결제 완료,2026-01-10,기본 피부 관리,115000
CUST-10972,권하연,010-4909-5914,Y,구매,결제 완료,2026-02-05,기본 피부 관리,80000
CUST-10972,권하연,010-4909-5914,Y,구매,결제 완료,2026-03-01,기본 피부 관리,116000
CUST-10972,권하연,010-4909-5914,Y,구매,결제 완료,2026-03-27,보습 관리,97000
CUST-10972,권하연,010-4909-5914,Y,구매,결제 완료,2026-05-02,보습 관리,91000
CUST-10972,권하연,010-4909-5914,Y,구매,결제 완료,2026-05-22,기본 피부 관리,102000
CUST-10972,권하연,010-4909-5914,Y,구매,결제 완료,2026-06-04,보습 관리,52000
CUST-10972,권하연,010-4909-5914,Y,문자발송,성공,2026-06-15,T-VIP-01,0
CUST-10972,권하연,010-4909-5914,Y,구매,결제 완료,2026-06-26,기본 피부 관리,119000
CUST-10972,권하연,010-4909-5914,Y,구매,결제 완료,2026-08-01,탄력 집중 관리,330000
CUST-10973,허가진,010-2225-1990,N,구매,결제 완료,2026-02-16,탄력 집중 관리,352000
CUST-10973,허가진,010-2225-1990,N,구매,결제 완료,2026-03-16,기본 피부 관리,118000
CUST-10973,허가진,010-2225-1990,N,구매,결제 완료,2026-04-16,고주파 리프팅,335000
CUST-10973,허가진,010-2225-1990,N,구매,결제 완료,2026-05-28,고주파 리프팅,321000
CUST-10973,허가진,010-2225-1990,N,구매,결제 완료,2026-06-04,물광 주사,176000
CUST-10973,허가진,010-2225-1990,N,구매,결제 완료,2026-06-24,고주파 리프팅,364000
CUST-10973,허가진,010-2225-1990,N,구매,결제 완료,2026-07-16,물광 주사,103000
CUST-10974,정소빈,010-3837-5659,N,예약,취소,2026-05-18,물광 주사,0
CUST-10974,정소빈,010-3837-5659,N,구매,결제 완료,2026-06-23,보습 관리,108000
CUST-10974,정소빈,010-3837-5659,N,구매,결제 완료,2026-07-12,물광 주사,144000
CUST-10974,정소빈,010-3837-5659,N,구매,결제 완료,2026-07-30,프리미엄 관리,510000
CUST-10975,홍서율,010-5773-6585,Y,구매,결제 완료,2026-02-10,기본 피부 관리,119000
CUST-10975,홍서율,010-5773-6585,Y,구매,결제 완료,2026-03-04,여드름 관리,133000
CUST-10975,홍서율,010-5773-6585,Y,구매,결제 완료,2026-04-06,여드름 관리,91000
CUST-10975,홍서율,010-5773-6585,Y,구매,결제 완료,2026-04-24,기본 피부 관리,99000
CUST-10975,홍서율,010-5773-6585,Y,문자발송,성공,2026-05-09,T-VIP-01,0
CUST-10975,홍서율,010-5773-6585,Y,구매,결제 완료,2026-05-25,프리미엄 관리,517000
CUST-10975,홍서율,010-5773-6585,Y,구매,결제 완료,2026-06-13,기본 피부 관리,91000
CUST-10975,홍서율,010-5773-6585,Y,구매,결제 완료,2026-07-02,슈링크,244000
CUST-10975,홍서율,010-5773-6585,Y,구매,결제 완료,2026-07-20,기본 피부 관리,99000
CUST-10976,이지아,010-6291-8193,N,예약,취소,2026-05-12,보습 관리,0
CUST-10976,이지아,010-6291-8193,N,구매,결제 완료,2026-05-30,고주파 리프팅,283000
CUST-10976,이지아,010-6291-8193,N,구매,결제 완료,2026-06-22,여드름 관리,101000
CUST-10976,이지아,010-6291-8193,N,구매,결제 완료,2026-07-19,보습 관리,52000
CUST-10977,차예경,010-9358-2934,N,구매,결제 완료,2025-12-30,여드름 관리,71000
CUST-10977,차예경,010-9358-2934,N,구매,결제 완료,2026-01-16,탄력 집중 관리,276000
CUST-10977,차예경,010-9358-2934,N,구매,결제 완료,2026-02-03,고주파 리프팅,243000
CUST-10977,차예경,010-9358-2934,N,구매,결제 완료,2026-02-14,고주파 리프팅,351000
CUST-10977,차예경,010-9358-2934,N,구매,결제 완료,2026-03-22,보습 관리,62000
CUST-10977,차예경,010-9358-2934,N,구매,결제 완료,2026-04-06,기본 피부 관리,77000
CUST-10977,차예경,010-9358-2934,N,구매,결제 완료,2026-05-04,기본 피부 관리,94000
CUST-10977,차예경,010-9358-2934,N,구매,결제 완료,2026-06-01,고주파 리프팅,383000
CUST-10977,차예경,010-9358-2934,N,구매,결제 완료,2026-06-21,탄력 집중 관리,282000
CUST-10977,차예경,010-9358-2934,N,구매,결제 완료,2026-07-14,탄력 집중 관리,224000
CUST-10978,서가정,010-5518-2748,N,구매,결제 완료,2026-01-11,보습 관리,76000
CUST-10978,서가정,010-5518-2748,N,구매,결제 완료,2026-02-08,물광 주사,161000
CUST-10978,서가정,010-5518-2748,N,구매,결제 완료,2026-02-26,고주파 리프팅,194000
CUST-10978,서가정,010-5518-2748,N,구매,결제 완료,2026-03-18,물광 주사,107000
CUST-10978,서가정,010-5518-2748,N,예약,취소,2026-04-07,탄력 집중 관리,0
CUST-10978,서가정,010-5518-2748,N,예약,취소,2026-04-22,고주파 리프팅,0
CUST-10978,서가정,010-5518-2748,N,예약,취소,2026-05-15,물광 주사,0
CUST-10978,서가정,010-5518-2748,N,구매,결제 완료,2026-06-11,보습 관리,103000
CUST-10978,서가정,010-5518-2748,N,구매,결제 완료,2026-06-27,기본 피부 관리,106000
CUST-10978,서가정,010-5518-2748,N,예약,노쇼,2026-07-24,프리미엄 관리,0
CUST-10979,이윤연,010-8555-5571,Y,구매,결제 완료,2026-04-24,물광 주사,141000
CUST-10979,이윤연,010-8555-5571,Y,구매,결제 완료,2026-05-14,탄력 집중 관리,227000
CUST-10979,이윤연,010-8555-5571,Y,구매,결제 완료,2026-06-17,슈링크,156000
CUST-10979,이윤연,010-8555-5571,Y,구매,결제 완료,2026-07-16,프리미엄 관리,448000
CUST-10979,이윤연,010-8555-5571,Y,문자발송,성공,2026-07-16,T-VIP-01,0
CUST-10980,임윤호,010-6925-4749,N,구매,결제 완료,2026-02-07,기본 피부 관리,78000
CUST-10980,임윤호,010-6925-4749,N,예약,노쇼,2026-02-23,탄력 집중 관리,0
CUST-10980,임윤호,010-6925-4749,N,구매,결제 완료,2026-03-23,기본 피부 관리,81000
CUST-10980,임윤호,010-6925-4749,N,구매,결제 완료,2026-04-18,고주파 리프팅,384000
CUST-10980,임윤호,010-6925-4749,N,구매,결제 완료,2026-05-16,보습 관리,50000
CUST-10980,임윤호,010-6925-4749,N,구매,결제 완료,2026-06-09,여드름 관리,135000
CUST-10980,임윤호,010-6925-4749,N,구매,결제 완료,2026-06-29,탄력 집중 관리,386000
CUST-10980,임윤호,010-6925-4749,N,구매,결제 완료,2026-07-14,고주파 리프팅,196000
CUST-10981,우은준,010-7577-6820,N,구매,결제 완료,2026-03-01,기본 피부 관리,103000
CUST-10981,우은준,010-7577-6820,N,구매,결제 완료,2026-03-14,고주파 리프팅,295000
CUST-10981,우은준,010-7577-6820,N,구매,결제 완료,2026-04-07,프리미엄 관리,405000
CUST-10981,우은준,010-7577-6820,N,구매,결제 완료,2026-04-30,슈링크,183000
CUST-10981,우은준,010-7577-6820,N,구매,결제 완료,2026-05-23,기본 피부 관리,67000
CUST-10981,우은준,010-7577-6820,N,예약,취소,2026-06-19,물광 주사,0
CUST-10981,우은준,010-7577-6820,N,구매,결제 완료,2026-07-24,고주파 리프팅,385000
CUST-10982,유수호,010-1146-4344,Y,구매,결제 완료,2026-04-24,물광 주사,163000
CUST-10982,유수호,010-1146-4344,Y,문자발송,성공,2026-05-03,T-VIP-01,0
CUST-10982,유수호,010-1146-4344,Y,구매,결제 완료,2026-05-14,기본 피부 관리,62000
CUST-10982,유수호,010-1146-4344,Y,구매,결제 완료,2026-05-28,물광 주사,129000
CUST-10982,유수호,010-1146-4344,Y,구매,결제 완료,2026-06-24,슈링크,349000
CUST-10982,유수호,010-1146-4344,Y,구매,결제 완료,2026-07-21,슈링크,368000
CUST-10983,조소아,010-5830-4208,N,구매,결제 완료,2026-02-27,고주파 리프팅,207000
CUST-10983,조소아,010-5830-4208,N,구매,결제 완료,2026-03-23,여드름 관리,125000
CUST-10983,조소아,010-5830-4208,N,구매,결제 완료,2026-04-21,기본 피부 관리,76000
CUST-10983,조소아,010-5830-4208,N,예약,취소,2026-05-16,기본 피부 관리,0
CUST-10983,조소아,010-5830-4208,N,구매,결제 완료,2026-06-03,프리미엄 관리,473000
CUST-10983,조소아,010-5830-4208,N,구매,결제 완료,2026-06-28,프리미엄 관리,343000
CUST-10983,조소아,010-5830-4208,N,구매,결제 완료,2026-07-24,물광 주사,139000
CUST-10984,김주수,010-2491-8794,N,구매,결제 완료,2026-02-27,탄력 집중 관리,430000
CUST-10984,김주수,010-2491-8794,N,구매,결제 완료,2026-03-23,보습 관리,86000
CUST-10984,김주수,010-2491-8794,N,구매,결제 완료,2026-04-11,고주파 리프팅,390000
CUST-10984,김주수,010-2491-8794,N,구매,결제 완료,2026-05-01,보습 관리,62000
CUST-10984,김주수,010-2491-8794,N,구매,결제 완료,2026-06-01,보습 관리,64000
CUST-10984,김주수,010-2491-8794,N,구매,결제 완료,2026-06-21,여드름 관리,125000
CUST-10984,김주수,010-2491-8794,N,구매,결제 완료,2026-07-21,프리미엄 관리,499000
CUST-10985,구유경,010-3424-2560,N,구매,결제 완료,2025-11-10,기본 피부 관리,105000
CUST-10985,구유경,010-3424-2560,N,구매,결제 완료,2025-12-16,고주파 리프팅,210000
CUST-10985,구유경,010-3424-2560,N,구매,결제 완료,2026-01-14,탄력 집중 관리,286000
CUST-10985,구유경,010-3424-2560,N,구매,결제 완료,2026-02-18,기본 피부 관리,103000
CUST-10985,구유경,010-3424-2560,N,구매,결제 완료,2026-03-13,물광 주사,162000
CUST-10985,구유경,010-3424-2560,N,구매,결제 완료,2026-04-13,탄력 집중 관리,202000
CUST-10985,구유경,010-3424-2560,N,구매,결제 완료,2026-05-03,프리미엄 관리,355000
CUST-10985,구유경,010-3424-2560,N,구매,결제 완료,2026-06-06,여드름 관리,78000
CUST-10985,구유경,010-3424-2560,N,예약,취소,2026-06-23,고주파 리프팅,0
CUST-10985,구유경,010-3424-2560,N,구매,결제 완료,2026-07-26,여드름 관리,142000
CUST-10986,신지정,010-5827-7047,N,구매,결제 완료,2025-12-09,기본 피부 관리,80000
CUST-10986,신지정,010-5827-7047,N,예약,노쇼,2026-01-05,여드름 관리,0
CUST-10986,신지정,010-5827-7047,N,예약,취소,2026-01-30,탄력 집중 관리,0
